Label,Text
NEUTRAL,"Watch |  Punjab #farmers have rejected Union Home Minister Amit Shah's proposal for a discussion on their grievances. The decision came after a high-stakes meeting this morning of union leaders

Read more: https://t.co/WU2gPToV5O

#FarmersProtest https://t.co/7MGHU0Q2C8"
PF_AG,"Dont involve politics,kangana, religious views now.

 Talk about farmers only

#FarmersProtest 
#KisanProtest"
PF_AG,#WhereIsAmitShah Home minister is campaigning in hyderabad and hiding from facing reality of #FarmerProtest. #FarmersBill2020 https://t.co/ucZkvKgUAA
PF_AG,"Support Farmers, Support Nation !!

#FarmersProtest 
#TakeBackFarmBills"
PF_AG,"ranjit bawa &amp; tarsem jassar are gone to delhi, serving food to farmers respect ✊🏽
#FarmersProtest 
#KisaanMajdoorEktaZindabad https://t.co/6lA9c2EsrC"
PF_AG,"My full and unqualified support is for our farmers. There are evil forces which are trying to paint the farmers who are victims as villains. They are unable to face criticism. 
I support the farmers!
#FarmersProtest"
PF_AG,"Do ardaas for them who are protesting in Delhi , it costs nothing #FarmersProtest #StandWithTheFarmersChallange"
PF_AG,"Let's unite for our farmers as one!

#FarmersProtest
#Standwithfarmerschallenge 
#TakeBackFarmBills"
PF_AG,"Protest March in Kolkata today

So happy to see Greens With Farmers banners too.

#MannKiBaat #TakeBackFarmBills (now acts) #FarmersProtest

Pics from @hakikat_bir https://t.co/7bTdrmZYJ3"
PF_AG,"#FarmersProtest  
#TakeBackFarmBills
Before Elections.               After Elections https://t.co/d2WvJ9npvY"
PROVOKING,"Everybody in this country have the right to protest over every matter they are uncomfortable with, but if you refuse to be a part of this country then YOU ARE THE PROBLEM.

#FarmersProtest https://t.co/8acuAU0niK"
NEUTRAL,"All India Kisan Sabha member, a front of CPM claims they're carrying 6-months worth of food supplies for a sustained agitation in Delhi. #FarmerProtest https://t.co/JWOSjbNHhQ"
PF_AG,"Neither i am Sikh nor I am Muslim nor Hindu 

I am a FARMER and I am fighting for food 🙏🏻
#FarmersProtest #TakeBackFarmBills #FarmersBill2020 #standwithindianfarmers https://t.co/a4IVL1Vg1R"
PF_AG,"Priority for Government is civic polls in #Hyderabad .. 

#kisanKiBaat #FarmersProtest #kisanandolan https://t.co/pFtIas9FeP"
PF_AG,"The farmer of whole nation is on roads. Started from Punjab, Haryana and now UP, MP, Uttranchal joining in. Warning @BJP4India, keep your dividing &amp; polarizing politics away from this farmer revolution. Don't try to give colour to this movement. 
#FarmersProtest https://t.co/jSAmVznYSy"
PF_AG,"Please spread this, we have to unite for our FARMERS... #FarmersProtest #TakeBackFarmBills #KisanProtest 
These just three hashtags can help alot!!.... https://t.co/G8W9aU52yO"
PF_AG,"Crux of PM Mann Ki Baat on Farmer’s issue is that “BJP Govt does not Care”. Instead of apologising,PM was clapping &amp; cheering misery of the farmers. 

What is point of holding 3rd Dec talks when BJP is pre decided to not withdraw black farm laws death warrant? #FarmersProtest"
PF_AG,"India Is The Country where We Have a Famous Slogan Like ""Jai Jawan Jai Kisan"" but How Easily Jawan Converted Against Kisan. 

#IStandWithFarmers
#FarmersProtest https://t.co/yNZk9ho4wo"
PF_AG,"96 Thousand Tractors and 12 million (1.2 crore) Farmers and more are protesting on the border of Capital of India. Dear World it's the Longest March in the history of Planet Earth. Support Us, Indian Media is paid by Agencies and are fabricating the protest.

#FarmerProtest https://t.co/qKkCXNqcq1"
PF_AG,"#FarmersProtest  
#TakeBackFarmBills
Security for                     Security for
Celebrity 👇                    Farmers👇 https://t.co/zarJ5oG9oh"
PF_AG,Fixed it #FarmersProtest #FarmetsDilliChalo https://t.co/x7nbkZA7wL https://t.co/HttgsB7V9W
PF_AG,Look at the democracy in india if a 80 year old farmer want to protest peacefully against the government firstly the police not let them enter in delhi if they enter this is what they get. Shame on the Government #FarmersProtest #KisanProtest #IamWithFarmers https://t.co/VJ12xs0G0P
PF_AG,👇 Thread #FarmersProtest https://t.co/7GBJ0IhQKW
PROVOKING,"A Retweet from you is a blessing for a farmer 🙏🏻🥺

100 Retweets is justice for them 🙏🏻

#FarmersProtest #TakeBackFarmBills #FarmersBill2020"
PF_AG,"Delhi Sikh Gurdwara Management Committee offers food to farmers who have gathered at the Singhu (Delhi-Haryana) border (ANI)

#FarmersProtest https://t.co/sneAlThAsg"
PROVOKING,"Punjabis are only loved when they give their life, heart and soul for this country, for other peple but when they ask anythng in return they're terrorists 
#FarmersProtest 
#TakeBackFarmBills"
PF_AG,"The focus should be fully on the #FarmersProtest

Some are trying to divert the farmer issue to something else and are helping the RW camp. In coming days, they will try to attack the credibility of the farmers by going low.  

Don't fall for it."
PF_AG,"Shame on people who can't Respect the one who Feeds 🌾🙏🏼

#FarmersProtest 
#TakeBackFarmBills 
#IStandWithFarmers"
PROVOKING,"Fight for rights 

#FarmersProtest #TakeBackFarmBills https://t.co/BYu8bR7hBB"
PF_AG,"It's become a playbook for the Govt (it works very well) - pick a few voices from a protest &amp; discredit the entire movement with the help of Godi Media. There is a desperate attempt to do the same with #FarmersProtest; will the nation be fooled again?
- https://t.co/QPx0ieIwOM https://t.co/VNWOZceTKL"
PF_AG,"No farmers, No food!

#FarmersProtest
#Standwithfarmerschallenge 
#TakeBackFarmBills"
PF_AG,"Just because modi's parents were horny that day we have to see him doing this bad to farmers😶
#FarmersProtest #TakeBackFarmBills https://t.co/Rz22sGUAuC"
PF_AG,"Guys stop giving Kangana attention. She has always been doing this for getting attention and we are giving her importance by reacting to her stupid tweets. Gutter dimaag nu kivn sahi krlaa ge appa. Just keep reporting her tweets instead of quoting them. 
#FarmersProtest"
PROVOKING,"A Retweet from you is a blessing for a farmer 🙏🏻🥺

100 Retweets is justice for them 🙏🏻

#FarmersProtest #TakeBackFarmBills #FarmersBill2020"
PF_AG,"My heart hurts seeing elders being knocked down by water cannons and blinded by tear gas for having the audacity to defend their existence as farmers
#FarmersProtest
#istandwithfarmers 
#TakeBackFarmBills https://t.co/xqHIDHAuWl"
PF_AG,"Failed Political Parties, defeated again-again in elections are misleading #Farmers &amp; trying to revive their lost ground via staged #FarmersProtest 

Real farmers are happy with PM @narendramodi's #FarmersBill2020 So happily busy in cultivating their lands 4 winter crops. https://t.co/zya0fxPO0D"
PF_AG,"It has been proved beyond doubt that the Farmers Agitation in Punjab is nothing but a front for Khalistani trrsts. Now my question is, since @RahulGandhi was supporting this movement, does he consider Bhindarwale a trrst or a martyr?

#FarmersProtest 
#Shaheenbagh2"
PROVOKING,"I need you to comment and Retweet under this tweet.

#FarmersProtest  #TakeBackFarmBills"
PROVOKING,"They are farmers who just want their rights not TERRORISTS 

#FarmersProtest  
#TakeBackFarmBills"
PF_AG,"So according to you , BJP made this radical voice supporting Khalistan movement to do campaign for BJP MP Sunny Deol in Gurdaspur during 2019 Lok Sabha polls ???? 😳
Stop your foolish defense Malpiya, atleast now ! #FarmersProtest https://t.co/EjePWI2w46 https://t.co/WCpNDtA5HA"
PROVOKING,"Every Tweet Counts, Make Sure You ReTweet Share As Much As You Can By Using:

#FarmersProtest 
#TakeBackFarmBills"
PF_AG,Delhi Sikh Gurdwara Management Committee (DSGMC) offer food to farmers who have gathered at Singhu border (Delhi-Haryana). #FarmersProtest https://t.co/a1mk9U8IDo
PF_AG,the biggest issue is #FarmersBill2020 and #FarmerProtest need to be taken on priority by @BJP4India but it’s been more then 3 months #farmers are protesting and @narendramodi not spoken on the same but today v can see @BJP4India top minister are doing campaign in Hydrabad. https://t.co/fd9dLGxGe8
PF_AG,"Stand Tall, Stand United !!

#FarmersProtest #TakeBackFarmBills"
PROVOKING,"I need 100 comments and 100 RTs under this tweet.
#FarmersProtest  #TakeBackFarmBills"
PF_AG,"70 year olds Sikh Farmer hit by tear gas shell below left eye. He was also asked if he wanted an ambulance and declined saying there are more important things happening with his Sikhs whom are marching. 

#FarmerProtest
#standwithfarmerschallenge
#KisanProtest https://t.co/IdGfQi6Fe2"
PROVOKING,"Guru Nanak's 551st Birth Anniversary falls tomorrow. Celebrating the momentous occasion are our farmers at the Singhu border. 
#SongsOfRevolution #BulandHonsle #KisanUnions #kisanKiBaat #kisanandolan #kisanbill #FarmersProtest #GuruNanakJayanti #FarmersBill2020 #FarmersDilliChalo https://t.co/nsfrcJex5G"
PROVOKING,"Retweet this and bring justice to farmers 
#FarmersProtest 
#TakeBackFarmBills https://t.co/fnP2ChVElL"
PF_AG,"After Khalistanis, radical Islamic organization Popular Front of India extends their support to ‘farmer protest’ against ‘fascist law’ 
#FarmersProtest https://t.co/AsltMIN3Oq"
PROVOKING,"Every tweet counts
Every retweet counts 
Every comment counts

Use these 2 main hashtags for Supporting Farmers which are jointly decided, in all your comments,tweets nd retweets to make it visible on a large scale

#FarmersProtest
#Standwithfarmerschallenge 

Share this with all"
PF_AG,"Fear, Never!!!

#FarmersProtest 

Location: Delhi UP, Ghaziabad Bridge https://t.co/TygOWcYlIr"
PF_AG,"Modi Govt's Definition Of ""Jai Jawan Jai Kisan"" in one page..
 #FarmersProtest 
#kisanKiBaat https://t.co/ZtUXGd8kh9"
PF_AG,"Those who advertise themselves for promotion with money, are selling it to others. Kangra is more shameful than your mother 
@KanganaTeam

@HansrajMeena 
#DaadiSeMaafiMangKangana
#FarmerProtest https://t.co/oxgmroNCMe"
PF_AG,"✔️C T Ravi was a penniless guy
✔️C T Ravi joined BJP
✔️C T Ravi now has almost 300 acres of coffee estate
✔️C T Ravi is now a multi millionaire
✔️How did C T Ravi accumulate so much in such a short time
✔️Why is C T Ravi against #sikh #farmers from #Panjab

#FarmersProtest https://t.co/D9IM95w8Py"
PF_AG,"ਨਾ ਡਰੋਂ ਅਰਿ ਸੋ ਜਬ ਜਾਇ ਲਰੋਂ
ਨਿਸਚੈ ਕਰਿ ਅਪਨੀ ਜੀਤ ਕਰੋਂ ।।

I shall have no fear of the enemy when I go into battle and with determination I shall be victorious.

#FarmersProtest
#TakeBackFarmBills"
PF_AG,"Hello @KanganaTeam, Punjab farmers has a response to your attack on the old woman farmer &amp; protestor, “our mothers sitting for us here, are our warriors. We are not terrorists. The problem of you people is that you have not read history, all you have is arrogance”
#FarmersProtest https://t.co/8hd9UOnoHG"
PF_AG,"Pakistan and India are kheti nations - but the state is permanently oppressive against the farmer - the violence is invisibilized, structural, like a noose around their necks. Moved so much by historic Indian #FarmersProtest (1/2) https://t.co/EN5rYGdzBE"
NEUTRAL,I am B Team of 10JP. They ordered me to Ban Diwali #ChatPuja seeking solace under #ChineseVirus . Now when i was ordered to make arrangement for #FarmersProtest i made space water food for them. Yes i am CM. @ArvindKejriwal Pehchan Kaun? I will continue my hate for @narendramodi https://t.co/vg9R4VddGi
PF_AG,This is the way modi is cheating the entire country but BJP It cell &amp; sold media is running a fake narrative to save their master. #FakeNewsMedia #FarmersProtest #FarmersBill2020 @INCIndia @IYC @rohanrgupta @priyankagandhi @srinivasiyc @Pawankhera https://t.co/MxXwr2VIxE
PF_AG,"This farmer is 70 years old and has been injured because tear gas shells were left over it.The only agenda of the BJP is that first wound and then the angry farmers will hurt the cops, then they will call them a terrorist or khalistan.Shame on u BJP
#KisanProtest #FarmersProtest https://t.co/rovpDIjbAA"
PG_AF,"I seriously think , @RahulGandhi’s  script writer is a BJP supporter !!

Else , how the hell can someone mess up, every single time !! 

😂😂😂😂🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ #FarmersProtest https://t.co/7Zi2NM6klU"
PF_AG,"Art of Discrediting a Movement:

🔸Plant ur stooge
🔸Get them Media attention
🔸They give Controversial Statements
🔸Media spins narrative
🔸Movement dies

BJP did it with IAC, Shaheen Bagh
Now doing it with #FarmersProtest

They'll talk Deep Sidhu, Khalistan
We'll talk FARMERS🌾 https://t.co/EACEYePSNB"
PF_AG,"Only these guys are sorted and crystal clear, rest of them are ""misleaded"" in India. When there's a need of Kisan ki baat we are seeing another drama via Mann ki baat.
.
#kisanKiBaat
#FarmersProtest
.
@ProfCong @LambaAlka @AmritaDhawan1 @Ashish_AIPC @DrVishalMassey @duttabhishek https://t.co/M73c1B2xlm"
PROVOKING,Retweet this and bring justice to farmers #FarmersProtest #StandWithFarmersChallenege #FarmerProtest
PG_AF,"Delhi in hands of @ArvindKejriwal 

Not more than 50 people in marriage 

His MLA goes to thousands of protesting farmers for food snd other needs. This rule of 50 people goes out of the window for them. Reason. They are protesting against PM 

#FarmersProtest"
PF_AG,"Govt has restricted the farmers to enter in Delhi. Just imagine if the farmers refuse to supply the grain, vegetables etc to New Delhi? #FarmersProtest https://t.co/TaMJK0i5wz"
PF_AG,"Is Deep Sandhu planted by BJP to break #FarmersProtest into factions? 
Farmers shud be vigil and shud not allow BJPians to enter the protest https://t.co/sVj0nne8WY"
PROVOKING,"Sikhs, Muslims and  Hindus, as many want don't want them to be.

#FarmersProtest https://t.co/dltrC2AMyU"
NEUTRAL,Farmers continue their protest against the farm laws at Singhu border (Delhi-Haryana border). #FarmersProtest https://t.co/ZghQzVZE0g
PF_AG,"Namaste @narendramodi ,what crime have farmers done to deserve this.Plz give some moral education &amp; common sense to your followers.
Branding Farmers as Anti-nationals is the worst thing so far .We are alive &amp; surviving coz of them.
#WeStandwithFarmers
#FarmersProtest https://t.co/dhRErDbz8y"
PF_AG,"So they’ve thrown what they thought would be the telegenic face of #FarmersProtest to the dogs. He was just not playing by the script. 

The organisers, enablers, the vultures are disappointed. 
Next candidate please. 

https://t.co/yMLtu0c5bM"
PF_AG,"Sikh protestors fired with tear gas shell at his eye.
#FarmersProtest https://t.co/xrw3O5t1x6"
PF_AG,"This 70yrs old man from Punjab was hit by tear gas shell. It hit him below his left eye. When NDTV Journalist asked him if he could come to the ambulance with him he turned and said, “Beta the most important thing is happening in front of us will look it later”
#FarmersProtest https://t.co/f5G5LgL474"
