Text,label
bjp call farmer names 'gaddar' traitor . why stoop low? say delhi deputy chief minister manish sisodia ndtv's akshay dongare ghazipur border farmersprotest,PF_AG
we're angry police tolerate elect representative member political party lathi charge farmer say farmer leader rakesh tikait bharatiya kisan union ndtv's akshay dongare ghazipurborder farmersprotest,NEUTRAL
in farmersprotest truth first casualty. those pledge speak truth power first speak lie nation. some get catch amp punished. others get away amp stealthily add epidemic fakenews,PF_AG
farmersprotest huge crowd farmer ghazipur border rld leader arrive meet rakesh tikait farmers.,NEUTRAL
anarchists give yet lick wounds. farmersprotest resolve yet. take care brand sikh farmer khalistanis. don't ridicule ppl like tikait may use instigate farmers. these poisonous ppl fall excess,PF_AG
on day protest high action several report emerge ground... natural journalist report detail emerged. editors guild strongly condemn firs journalist reportage farmersprotest 26 january,NEUTRAL
farmersprotest enters day 64 border delhi day 127 punjab. 1. the strength ghazipur morcha increase 3 time since last night. lot contingent reach early morning. will update location arrive,NEUTRAL
what reporters ground face mislead coverage tv medium writes. farmersprotest,PF_AG
salute up farmer foil modi yogi tactic crushing farmers' resistance manipulate public perception mobilise bjp supporter unleash repression. with up amp bihar join punjab amp haryana farmer destine win. biharhumanchain farmersprotest,PF_AG
who rakesh tikait? the man whose tear turn table farmersprotest. write profile politics tikait junior senior. must must read.,NEUTRAL
farmer leader rakesh tikait teary eye video go viral. farmers come huge number village haryana punjab western uttar pradesh join protest delhi borders. ndtv mohammed ghazali report farmersprotest tractorrally,NEUTRAL
tractors come back say farmer leader rakesh tikait bharatiya kisan union ndtv saurabh shukla farmersprotest tractorrally,NEUTRAL
all indians vocal support farmerprotest delhi stay quite come kashmir. in kashmir no protest allow indian gov. anytime kashmiris come shower pallets bullets mass arrest tortured night.,PF_AG
nobody mess kaurs bibijis flexed biceps medium dark skin tone farmersprotest kisanandolan,PF_AG
bole so nihal sat shri akal if jaikara roar sikh regiment protect indian border r patriots farmer roar protest r terrorists. what double standard? standwithfarmerschallenge farmersprotest farmerprotest sikh,PF_AG
so what? are separatists too? oh let guess half north india want separate state accord moron logic. farmerprotest farmersprotest standwithfarmerschallenge,PROVOKING
who barkha dutt? she call journalist work dalal political scams. her name come nira radia tap 175 000 crore rs spectrum scandal. sanghi kangna barkha defame farmerprotest,PF_AG
brampton protest support farmers. farmerprotest farmersprotest standwithfarmerchallange,PF_AG
little louder people back loudspeakerloudspeaker!!! istandwithfarmers punjabifarmersprotest dillichalo farmersprotest,PF_AG
india a young farmer turn police water cannon amp charge 'attempted murder'. the farmersprotest new law reduce earnings amp give power corporation 1. 2.,PF_AG
farmers protestraised fist medium skin tone india farmersprotest oppression farmersuicidesindia,PF_AG
brampton home one large population indians outside india. recognizing farm background many bramptonians i second motion cllr. affirming 's support indianfarmers farmersprotest last month.,PF_AG
congress launch social medium campaign speakupforfarmers tomorrow farmersprotest,PF_AG
true example aapdaa mein avasar . a poor farmer doing bowling practice nets take time farmersprotest.,NEUTRAL
retweet favor farmers. farmersprotest,PROVOKING
i come bloodline farmer warriors. where name princesses earthly kings. love maiden tongue yet trauma plague u still. heart suit i daughter punjab. farmersbill2020 farmersprotest,PF_AG
sir want join farmersprotest please help reach delhi time 10th next month. you help migrantworkers kindly please help 8 month jobless girl fold handsfolded handsfolded hand,PF_AG
right wing 'defense analyst' panelist republic tv times now columnist the print abhijit iyer mitra call farmersprotest khalistani protest abuse farmer call 'parasites' want 'crushed brute force' farmersarenotterrorists antifarmerbjp,PF_AG
godi media go back go back! farmerprotest,PF_AG
punjabi farmer welcome godimedia farmersbill2020 farmersdillichalo farmers farmersprotest supportfarmersprotest,PF_AG
this nazi call genocide farmer cannot overlook sikh turban refers parasite get away hatespeech. continue platform complicit. farmersprotest,PF_AG
why hm amit shah ji request beloved farmers relocate protest burari ground? ans kindly watch video clip debate farmersprotest kishanprotest,NEUTRAL
leader slam haryana cm remark state's farmer participate stir new farmlaws. farmersdelhiprotest farmersprotest read full story,NEUTRAL
vese bhi pani ki kami hai bshada water canon leke aaje hum nhaa lia krenege face tear joyface tear joyskull it funny know punjabi others feel it. farmerprotest,PROVOKING
how eat without land? on november 26 farmer adivasi community gather rasta roka maharashtra's palghar district solidarity ongoing protest haryana delhi amp 21 demand charter. farmerprotest,PF_AG
in solidarity protest farmers siege protest organise chennai ayanavaram joint office tomoro morning 10 30 am. spread word do join. standwithfarmers farmersprotest,NEUTRAL
see beyond turban. do not make this a political or religious propaganda. stand up for the people who give you food. farmersabovepolitics takebackfarmbills farmersprotest,PF_AG
heartbreaking picture those feed entire india road. farmersprotest,NEUTRAL
leftrightcentre they lathi charge farmer use tear gas shell want relegate one corner delhi aadil singh boparai spokesperson congress farmersprotest,PF_AG
farmer punjab haryana amp up enter third fourth day protest. unity strength . istandwithfarmers farmersprotest farmersbill2020,PF_AG
ladies rajasthan farmersprotest now define limit godimedia,PF_AG
how eat without land? on november 26 farmer adivasi community gather rasta roka maharashtra's palghar district solidarity ongoing protest haryana delhi amp 21 demand charter. farmerprotest,PF_AG
here corona. and. here what? backhand index point backhand index point don't play double game dear media. godimedia farmersprotest,PF_AG
farmers are roots of country but wander street cold day endure water cannon tear gas anything wrong protest rights. farmersprotest istandwithfarmers farmersprotestchallenge,PF_AG
children homework protest delhi border. they come mother one leave take care back home. farmersprotest _says,NEUTRAL
it difficult watch even difficult comprehend elderly already witnessed 1984 go sat home farmersprotest isupportfarmars farmers,PF_AG
i need y'all comment tweet! plss use hashtags plss! fold hand kisanprotest farmersprotest takebackfarmbills,PROVOKING
rajasthan cm ashok gehlot write pm narendra modi recent farm law farmers' protest say 'pm reconsider law interest farmer protection democratic values' ani farmersprotest,PF_AG
winning hyderabad municipal election important listen farmers resolve farmerprotest ! woman shruggingneutral faceneutral face,PF_AG
government sit farmer sort bill. farmerprotest farmersprotest standwithfarmerschallenge,PF_AG
those farmer r road cold winter night fight rights peacefully still treat amp portryed like criminals! this humanity! support them ! every tweet rt count least we cn folded hand farmersprotest standwithfarmerschallenege,PF_AG
kheti one difficult hard work profession yet farmer one low earn community modi make even difficult instead something empower them. shame prime minister clown face takebackfarmbills farmersprotest,PF_AG
greens farmers. young climate striker pune stand solidarity farmers.. greenswithfarmers farmersbill2020 farmerprotest pune,PF_AG
i want y'all retweet raise hand farmersprotest dadisemaafimangkangna,PROVOKING
godimedia million people march road fun. they get betray protest peacefully. if u listen u know outcome. if u doubt read history. k kutte farmerprotest punjab,PF_AG
karnataka farmers join protests. red heartred heartred heart istandwithfarmers farmersprotest _sheryl _inc,PF_AG
bigg boss 13 himanshikhurana reacts tweet make kanganaranaut farmer protest punjab slam actor! biggboss13 farmersprotest,PROVOKING
before bjp come power agitate farmer khalistani anti national legit amp demand bjp's heart blead bjp come power farmer turn anti national bjp blame turn farmer anti national farmerprotest,PG_AF
0,PF_AG
breaking big 'expose' top body farmers!! police promise uttarakhand's farmer delhi border would take jantar mantar. but police take burari. they lock there! this prove burari jail! farmersprotest,PF_AG
farmerprotest a myth need bust .,PF_AG
no matter city belong matter religion are. at end day food plate farmers. please support farmer fight rights. fold hand sheaf ricesheaf ricesheaf rice farmersprotest delhichalo farmersdelhiprotest,PF_AG
spirit punjab full display bku leader sirsa requesting fold hand aaj tak reporter leave. as one protest want talk godi medium label khalistani. farmersprotest kisanprotest,NEUTRAL
farmers refuse meet cabinet meeting 1 dec. bjp last moment add condition first shift burari ground amp farmer block 5 major route enter delhi farmersprotest _,NEUTRAL
